"latitude","longitude","latlng_geom","postcount","usercount"
"50.7305327","7.1469346","0101000020E6100000769A160676961C404C947318825D4940",1,1
"52.2667","-1.38333","0101000020E6100000FC3559A31E22F6BFEEEBC03923224A40",1,1
"41.53231843","-8.61931392","0101000020E610000012B7D0B6163D21C03BF4A30223C44440",1,1
"39.32885989","26.69770202","0101000020E6100000CE407E999CB23A401142B41418AA4340",1,1
"41.92475172","12.49106071","0101000020E6100000E099334F6CFB2840EE28AD435EF64440",1,1
"52.4381295","4.8195197","0101000020E6100000FFB5172C30471340D8F4A0A014384A40",1,1
"53.54938349","9.96793837","0101000020E61000001963379E95EF23409441BD3252C64A40",1,1
"33.1333","11.2167","0101000020E61000001E166A4DF36E2640454772F90F914040",1,1
"43.61863","6.55073","0101000020E61000004EB4AB90F2331A40892991442FCF4540",1,1
"59.17117117","18.14195313","0101000020E610000033EA520A572432408395D8EFE8954D40",1,1
"41.9075606","12.5238255","0101000020E6100000279F1EDB320C2940AE111CF22AF44440",1,1
"51.53474955","-0.11721093","0101000020E6100000557015178901BEBF7E665AAC72C44940",1,1
"52.48112","-1.47869","0101000020E61000007FC16ED8B6A8F7BFCBB91457953D4A40",1,1
"48.90284","2.38392","0101000020E6100000183E22A644120340A4C2D84290734840",1,1
"44.4074544","8.9353136","0101000020E61000001002976CE1DE21403F4E3D7727344640",1,1
"46.05174817","14.50858096","0101000020E6100000F6223DB964042D4091E31CAF9F064740",1,1
"37.7667","-3.7711","0101000020E610000097900F7A362B0EC0EEEBC03923E24240",1,1
"40.41907287","-3.69242883","0101000020E6100000A6425D20188A0DC03BA5072EA4354440",1,1
"52.358799","4.8518901","0101000020E61000000A25DDE055681340336B2920ED2D4A40",1,1
"52.92328","-1.47611","0101000020E6100000E7C6F484259EF7BF8386FE092E764A40",1,1
"44.4334701","26.1015067","0101000020E61000002CD3D457FC193A409DA5BFF27B374640",1,1
"40.63","23.2436","0101000020E61000003C4ED1915C3E3740713D0AD7A3504440",1,1
"55.66994337","12.56091582","0101000020E6100000056BBD5B301F2940382950B4C0D54B40",1,1
"52.49661939","13.45209118","0101000020E6100000F2D1C17E78E72A40034E6339913F4A40",1,1
"53.27135664","-9.05398834","0101000020E6100000A654155CA41B22C01D2D7BD0BBA24A40",1,1
"38.37989357","27.17453787","0101000020E610000042908B83AE2C3B402B8E3D5AA0304340",1,1
"51.72896","-1.20853","0101000020E610000012C2A38D2356F3BFCC0BB08F4EDD4940",1,1
"43.25623","-2.92749","0101000020E6100000B3EF8AE07F6B07C086200725CCA04540",1,1
"45.7577898","4.8494172","0101000020E6100000BBA35A9FCD651340061F9441FFE04640",1,1
"45.6524953","9.1834906","0101000020E6100000313FDC7AF25D224098254BF784D34640",1,1
"42.8286318","-1.6886689","0101000020E6100000515B34AEC904FBBF7AB6589B106A4540",1,1
"51.0499963","3.664121","0101000020E6100000CDB1BCAB1E500D40E3B55C4766864940",1,1
"51.47935127","-0.06056711","0101000020E61000007B9353F9A602AFBF19F9E5615BBD4940",1,1
"48.88168676","2.36427265","0101000020E6100000389E74C707EA024013C29B1CDB704840",1,1
"51.52825972","-0.13361112","0101000020E61000005516644F2B1AC1BFD998B6039EC34940",1,1
"46.1667","-1.15","0101000020E6100000666666666666F2BF211FF46C56154740",1,1
"41.38507929","2.12548172","0101000020E6100000A82A5D8FFC0001405D7536474AB14440",1,1
"54.51075","-1.310884","0101000020E610000039984D8061F9F4BF4C37894160414B40",1,1
"53.5238298","-2.2167288","0101000020E610000083CF204FDCBB01C0CAD5D9DA0CC34A40",1,1
"47.0029437","28.7772186","0101000020E6100000C9D754CCF7C63C40589D8B7560804740",1,1
"51.5267982","-0.0781649","0101000020E6100000C1F231699D02B4BFBC4B981F6EC34940",1,1
"51.53467517","-0.13792369","0101000020E6100000DE62F2C47BA7C1BF0E91683C70C44940",1,1
"51.13513514","14.9890354","0101000020E61000002D2C13D962FA2D40926BB71B4C914940",1,1
"48.90304422","2.21363673","0101000020E61000005698842C87B50140F4DEF7F396734840",1,1
"57.1532","-2.1351","0101000020E61000004D840D4FAF1401C0A4DFBE0E9C934C40",1,1
"40.6167","-0.1","0101000020E61000009A9999999999B9BFBBB88D06F04E4440",1,1
"42.2333","-8.71667","0101000020E6100000740CC85EEF6E21C012143FC6DC1D4540",1,1
"51.22027778","6.79277778","0101000020E6100000C66138F0CD2B1B405891F20F329C4940",1,1
"41.7967913","12.2560718","0101000020E610000010DBCCD71B832840619EDF41FDE54440",1,1
"39.10433197","26.55980897","0101000020E61000004E2802A44F8F3A40E389FFBF5A8D4340",1,1
"51.427956","-0.1756327","0101000020E6100000D1D84DDF217BC6BF41102043C7B64940",1,1
"53.334559","-1.3560497","0101000020E61000008102942B61B2F5BF8ECA4DD4D2AA4A40",1,1
"50.5008177","12.1439308","0101000020E610000034C63D4CB149284004615DCB1A404940",1,1
"38.00268541","23.74140166","0101000020E61000006EE6CA7FCCBD37402C10DAFE57004340",1,1
"51.3782186","0.5471755","0101000020E6100000B284B5317682E13F94DE927769B04940",1,1
"51.3782319","0.5472088","0101000020E610000041AB8207BC82E13FE86624E769B04940",1,1
"53.77086744","-0.367921","0101000020E610000051BEA085048CD7BFF62CC6C8ABE24A40",1,1
"48.1552996","17.1171373","0101000020E610000049A4C8B5FC1D31407B8A77DBE0134840",1,1
"46.5198","6.6335","0101000020E610000062105839B4881A40FB3A70CE88424740",1,1
"44.84332076","11.62393938","0101000020E6100000B2927FFB743F2740721E46EFF16B4640",1,1
"35.5005767","12.605615","0101000020E610000020EF552B13362940DFD1B5E512C04140",1,1
"41.03355","28.97753833","0101000020E6100000BCEFB5F33FFA3C40F163CC5D4B844440",1,1
"46.045168","13.221158","0101000020E61000005F7F129F3B712A40B169A510C8054740",1,1
"50.96511382","5.51112812","0101000020E610000026DD7D2B650B1640A8E882D9887B4940",1,1
"50.9333","5.56667","0101000020E61000004E7FF62345441640ACADD85F76774940",1,1
"51.4833","11.9667","0101000020E61000001E166A4DF3EE274012143FC6DCBD4940",1,1
"57.33355883","-1.99539928","0101000020E6100000BCFDA0CB27EDFFBF2E12450EB2AA4C40",1,1
"46.2500097","16.9524607","0101000020E6100000AB39E576D4F3304065975E5100204740",1,1
"50.84334","4.39434","0101000020E6100000C0046EDDCD9311404EB4AB90F26B4940",1,1
"36.008429","-5.60703911","0101000020E61000002D5F13A99B6D16C043AB933314014240",1,1
"53.14666106","0.10011225","0101000020E61000005FD1ADD7F4A0B93FFA2524CAC5924A40",1,1
"51.52011284","-0.07181224","0101000020E61000000AA440764962B2BFCD03BB0E93C24940",1,1
"45.0226355","7.6731523","0101000020E6100000A2E826D64EB11E40431D56B8E5824640",1,1
"50.91017","-1.39996","0101000020E6100000A054FB743C66F6BF71E6577380744940",1,1
"41.8538269","12.4451203","0101000020E61000004892D6CEE6E32840F8F829334AED4440",1,1
"48.22137527","16.36036765","0101000020E61000005049E70D415C304087655C06561C4840",1,1
"42.5656393","11.1697493","0101000020E6100000AC095861E95626408A6A5BDE66484540",1,1
"42.5656064","11.1697433","0101000020E6100000246E0498E856264043345FCA65484540",1,1
"42.5655819","11.1697593","0101000020E61000003B62E3B0EA562640D2DAD9FC64484540",1,1
"52.051295","-9.5008504","0101000020E61000008560B0766F0023C063B9A5D590064A40",1,1
"45.81108","13.52078","0101000020E61000005FD218ADA30A2B4047382D78D1E74640",1,1
"52.1300721","5.20415025","0101000020E610000082E15CC30CD114409FCFDB33A6104A40",1,1
"52.52356021","13.36694969","0101000020E610000099A76BD4E0BB2A40ECB75D0504434A40",1,1
"45.69595853","8.4211324","0101000020E61000006D927AAA9ED7204072DC4A2B15D94640",1,1
"54.51514448","9.55958287","0101000020E6100000881A5CA5811E23404F281B41F0414B40",1,1
"49.51809925","8.53300559","0101000020E61000003745D31BE6102140836A831351C24840",1,1
"50.8405018","4.3724989","0101000020E6100000142F055A707D1140549D1F90956B4940",1,1
"45.05941569","7.63213305","0101000020E610000008E2E1E24D871E40ABB5EEEE9A874640",1,1
"52.20027419","-2.22528596","0101000020E61000006E95B3B962CD01C03624AC95A2194A40",1,1
"59.41666667","18.88333333","0101000020E610000018D1132222E23240DA7D5C5555B54D40",1,1
"51.61210056","-1.74641918","0101000020E61000006F50F33C55F1FBBF1A88A74F59CE4940",1,1
"53.6738456","-2.92269428","0101000020E61000003C73E689AD6107C0D946979240D64A40",1,1
"42.8285963","-1.6886691","0101000020E61000008740E4E3C904FBBF160B8D710F6A4540",1,1
"40.4659365","22.8621501","0101000020E61000003EBE73DEB5DC3640A0C1A6CEA33B4440",1,1
"40.49618667","-3.71453398","0101000020E610000083D85F975DB70DC03A2E780B833F4440",1,1
"43.3519452","-3.947294","0101000020E610000081936DE00E940FC0FAFD518A0CAD4540",1,1
"43.3529696","-3.9471158","0101000020E6100000F332D472B1930FC0B93D9C1B2EAD4540",1,1
"43.3574282","-3.9589427","0101000020E61000004DE77926EAAB0FC086D50E35C0AD4540",1,1
"39.37745108","26.21255841","0101000020E610000094705B3A6A363A404E38265150B04340",1,1
"55.75638889","-3.40805556","0101000020E61000002E3529A2B2430BC0CACDE459D1E04B40",1,1
"48.1952","16.3837","0101000020E6100000A779C7293A623040F0164850FC184840",1,1
"37.97586694","23.74237766","0101000020E610000023FB5A760CBE374018463835E9FC4240",1,1
"48.2108498","16.3393021","0101000020E6100000D1F69E80DC5630401FAF5120FD1A4840",1,1
"41.8996015","12.426867","0101000020E6100000B77BB94F8EDA28405EF7562426F34440",1,1
"40.63894771","22.93842426","0101000020E6100000177982923CF03640EC26DF09C9514440",1,1
"51.52596161","-0.14935672","0101000020E6100000FC3DEBF91E1EC3BF65F3C4B552C34940",1,1
"39.60804743","20.90185782","0101000020E6100000B78A7227E0E634402822897FD4CD4340",1,1
"40.85310683","14.25080653","0101000020E61000004DF2A7B669802C40106CC79A326D4440",1,1
"41.67060969","2.78960316","0101000020E6100000632528761B5106402177CF89D6D54440",1,1
"46.046392","13.2209076","0101000020E61000002EE00ACD1A712A40E4654D2CF0054740",1,1
"38.19470167","15.55217","0101000020E610000026AAB706B61A2F403490FCFBEB184340",1,1
"40.41914109","-3.69255184","0101000020E610000050AD7C9E588A0DC0DAFA4C6AA6354440",1,1
"38.45753144","23.5997646","0101000020E61000006C4C3E2C8A9937408CD8E563903A4340",1,1
"40.41922916","-3.69255332","0101000020E6100000FC162165598A0DC062DD154DA9354440",1,1
"53.65189841","-3.01546208","0101000020E6100000D26C3F95AA1F08C0D8A1376871D34A40",1,1
"41.87567134","12.48961911","0101000020E6100000ACE4215BAFFA284018AC9BFF15F04440",1,1
"52.5137","13.39955","0101000020E6100000CD3B4ED191CC2A4044FAEDEBC0414A40",1,1
"48.87618404","2.36860082","0101000020E6100000266E99FCE4F20240E08972CC26704840",1,1
"41.3246333","2.0952568","0101000020E6100000DDC545FF15C30040A6587F958DA94440",1,1
"52.5029368","13.33160269","0101000020E61000009AA1E9D3C7A92A403AFAA93B60404A40",1,1
"41.86369","12.55416","0101000020E6100000B28009DCBA1B2940EDF0D7648DEE4440",1,1
"46.95944444","3.07888889","0101000020E6100000BC8A947F90A1084084104E13CF7A4740",1,1
"52.51627222","13.37772222","0101000020E6100000BBBE8BCE64C12A40DD5D463515424A40",1,1
"40.47062797","-3.57016843","0101000020E61000004A7E4077B48F0CC0CFDD8D893D3C4440",1,1
"45.80563","13.52484","0101000020E6100000E94317D4B70C2B40975643E21EE74640",1,1
"52.53324","13.14959","0101000020E6100000069E7B0F974C2A40A375543541444A40",1,1
"51.46","-0.064","0101000020E6100000FCA9F1D24D62B0BF7B14AE47E1BA4940",1,1
"48.84739801","2.3519118","0101000020E6100000A89C4022B7D002409FD2B989776C4840",1,1
"40.790143","22.41155897","0101000020E61000008486BCED5B693640E814E46723654440",1,1
"45.8091532","8.8443741","0101000020E6100000CA2D52CD51B0214014BA015592E74640",1,1
"48.84882502","2.34544644","0101000020E6100000988E526C79C3024099765A4CA66C4840",1,1
"42.42661634","3.16119579","0101000020E61000004E6CB204214A09409F1E3E5D9B364540",1,1
"40.48","23.1367","0101000020E6100000FB5C6DC5FE2237403D0AD7A3703D4440",1,1
"39.5693671","2.6457607","0101000020E61000002756FC95842A05408DF56805E1C84340",1,1
"43.61898","13.50957","0101000020E6100000A20BEA5BE6042B40657094BC3ACF4540",1,1
"42.896333","-8.415145","0101000020E61000002332ACE28DD420C0ACA92C0ABB724540",1,1
"51.48988375","-0.10053711","0101000020E6100000A9FE7BCFCCBCB9BFC18BBE82B4BE4940",1,1
"53.77200265","-0.36609769","0101000020E6100000BD3B6C01256ED7BF71169BFBD0E24A40",1,1
"48.8864348","2.3716633","0101000020E6100000CCFCB49B2AF90240A6040EB276714840",1,1
"45.4695193","9.2219224","0101000020E6100000EA7F14D09F712240A02B5B3519BC4640",1,1
"59.3290593","18.0991079","0101000020E61000007646A5225F193240EAF8799D1EAA4D40",1,1
"54.67767","25.25012","0101000020E6100000551344DD074039407BBDFBE3BD564B40",1,1
"52.4794664","-1.9080298","0101000020E6100000DAB16C414A87FEBFF3C3AD275F3D4A40",1,1
"40.50937109","-3.89302134","0101000020E6100000D7704F5FE8240FC0F889661233414440",1,1
"41.8106678","12.333565","0101000020E6100000342E1C08C9AA2840CB7564F6C3E74440",1,1
"51.3711518","-0.3631311","0101000020E6100000B945AA398A3DD7BFFF6CF5E681AF4940",1,1
"41.38111275","2.12321217","0101000020E61000001BF484A956FC004058AB764DC8B04440",1,1
"48.84488336","2.35228312","0101000020E6100000AAA9FACF79D102403A115023256C4840",1,1
"38.4072","27.1503","0101000020E6100000BC96900F7A263B4032772D211F344340",1,1
"50.85201","4.35077","0101000020E6100000F3AB394030671140B7EEE6A90E6D4940",1,1
"51.4562403","-0.0762609","0101000020E6100000ABA97697D585B3BF01CF071566BA4940",1,1
"53.62256205","-2.86514679","0101000020E6100000A6508A14D2EB06C0883DFE1CB0CF4A40",1,1
"50.9170905","11.5672744","0101000020E61000004FB747CA71222740747CB43863754940",1,1
"50.3679232","7.5948905","0101000020E6100000EACDA8F92A611E4047B87F1B182F4940",1,1
"50.683958","3.191382","0101000020E610000036583849F387094035EB8CEF8B574940",1,1
"48.82992455","9.3160707","0101000020E61000009972CF04D4A12240E232B8F73A6A4840",1,1
"48.82410416","2.2895182","0101000020E610000038C604EBEE50024049D9BF3E7C694840",1,1
"52.52505886","13.36929221","0101000020E6100000313C59DE13BD2A406816F42035434A40",1,1
"52.52645697","13.39986563","0101000020E6100000F4491730BBCC2A405C7326F162434A40",1,1
"53.54685914","9.9529528","0101000020E61000006543ED6DE9E72340CBE8F47AFFC54A40",1,1
"51.45860229","-2.11556354","0101000020E6100000A847C793ACEC00C0DAB5D67AB3BA4940",1,1
"52.400785","-1.9868957","0101000020E61000002902412553CAFFBF1ADD41EC4C334A40",1,1
"41.38959","2.19142","0101000020E61000000E677E3507880140A06CCA15DEB14440",1,1
"53.3648003","-6.2369581","0101000020E6100000D516E824A5F218C01609B7C6B1AE4A40",1,1
"52.47833179","-1.82530649","0101000020E6100000F49FFB937434FDBFF457E1F9393D4A40",1,1
"43.40725736","-2.69851967","0101000020E6100000091A127B919605C0AE20590221B44540",1,1
"52.373056","4.892778","0101000020E6100000685A626534921340CDC98B4CC02F4A40",1,1
"45.18333333","7.88333333","0101000020E610000061444F8888881F40F34E707777974640",1,1
"52.3969187","-1.9849094","0101000020E6100000235EE85B30C2FFBFDED5613BCE324A40",1,1
"51.47984358","-3.1726248","0101000020E61000000DD4731C896109C0D5A5B1836BBD4940",1,1
"51.507351","-0.127758","0101000020E6100000FFB3E6C75F5AC0BFE44BA8E0F0C04940",1,1
"53.48984855","-2.13330832","0101000020E6100000457AD5F3031101C01B1F775BB3BE4A40",1,1
"53.68905831","-1.52600971","0101000020E61000004F415D28896AF8BF573E0D1033D84A40",1,1
"51.5186188","-0.0719559","0101000020E61000004B1641ADB36BB2BF9E8BD01962C24940",1,1
"52.4013217","-1.9869803","0101000020E610000084BDE4DAABCAFFBF6A566C825E334A40",1,1
"50.84133833","4.369205","0101000020E6100000271422E0107A1140521C72F9B06B4940",1,1
"50.8550485","4.3416866","0101000020E6100000FDEC9117E35D114037FFAF3A726D4940",1,1
"52.31003775","4.76071734","0101000020E61000005133837CF90A134041632651AF274A40",1,1
"49.94487","11.57859","0101000020E6100000D595CFF23C2827405B7C0A80F1F84840",1,1
"41.89623","12.4994","0101000020E6100000AB3E575BB1FF2840D8D825AAB7F24440",1,1
"51.6956","3.7364","0101000020E6100000F931E6AE25E40D407E8CB96B09D94940",1,1
"53.37221995","-6.40168393","0101000020E61000000BB73A08539B19C09A1540E7A4AF4A40",1,1
"53.3721325","-6.40161","0101000020E61000007AFCDEA63F9B19C0ADA3AA09A2AF4A40",1,1
"52.47833148","-1.8253145","0101000020E61000002BA226FA7C34FDBFA79F47F7393D4A40",1,1
"40.61433899","-4.11936641","0101000020E610000082C32C303B7A10C0955AF7A8A24E4440",1,1
"40.61434803","-4.11935897","0101000020E61000007889E23C397A10C0249BCCF4A24E4440",1,1
"51.7016896","-8.4989047","0101000020E610000032A4D46F70FF20C0BFF8FDF6D0D94940",1,1
"41.89443","12.47744","0101000020E6100000BF9A030473F42840D847A7AE7CF24440",1,1
"43.29741","5.36144","0101000020E61000006EDDCD531D7215406EC0E78711A64540",1,1
"52.07482825","4.30800769","0101000020E6100000B4DD2D5E663B11409148DBF893094A40",1,1
"53.3309192","-6.3500312","0101000020E61000008C5132946E6619C02ACF728F5BAA4A40",1,1
"51.54130201","-0.02673323","0101000020E6100000710A44B2F45F9BBFC31A5F6249C54940",1,1
"52.19556992","0.1510661","0101000020E6100000D162844B2256C33F9C3D656F08194A40",1,1
"37.9805599","23.72439","0101000020E6100000A88C7F9F71B9374070229FFC82FD4240",1,1
"41.652964","-4.7240123","0101000020E6100000629BF97A63E512C090BB085394D34440",1,1
"52.77083333","-1.25527778","0101000020E61000007FED47279E15F4BF2682A3AAAA624A40",1,1
"42.7270584","23.30196","0101000020E61000003EB324404D4D37401B24E93F105D4540",1,1
"45.842654","13.4916538","0101000020E610000083E8FF0BBAFB2A40FBEB1516DCEB4640",1,1
"42.87012036","-8.52689316","0101000020E6100000485FB5F0C40D21C052E49C1A606F4540",1,1
"51.22831575","6.77604366","0101000020E610000061DF6F30AB1A1B40B3B45373399D4940",1,1
"51.23056417","-2.31857526","0101000020E6100000191E982F718C02C0C3E37020839D4940",1,1
"55.6026632","13.00079232","0101000020E6100000D7F9D8D967002A405940571124CD4B40",1,1
"39.49555","-0.35312","0101000020E6100000B610E4A08499D6BF33C4B12E6EBF4340",1,1
"40.35","-4.01667","0101000020E61000001B4CC3F0111110C0CDCCCCCCCC2C4440",1,1
"43.27205658","0.16828414","0101000020E61000006324DEAE558AC53F7CE100C0D2A24540",1,1
"52.4054052","-1.9676615","0101000020E6100000A79201A08A7BFFBF6DD04D51E4334A40",1,1
"52.4017176","-1.9871342","0101000020E6100000C1351C3B4DCBFFBF221D797B6B334A40",1,1
"42.69964579","23.31993407","0101000020E6100000B386FF32E7513740C36A45FE8D594540",1,1
"40.65632674","-4.69793185","0101000020E6100000DC589AA5AECA12C028E5BD8302544440",1,1
"41.65383993","-4.7249473","0101000020E6100000444BC39558E612C09F15DE06B1D34440",1,1
"53.4264753","-6.2459226","0101000020E6100000A0635122D3FB18C0A1061DBE96B64A40",1,1
"45.81370468","13.51288511","0101000020E6100000581C8CE098062B40E099967927E84640",1,1
"53.45808","9.94361","0101000020E61000006C5B94D920E32340D1798D5DA2BA4A40",1,1
"50.38989766","-4.12342723","0101000020E6100000BB2431B5637E10C0543EA12AE8314940",1,1
"40.98011748","28.81610301","0101000020E6100000FE1D7A20ECD03C40416B557D747D4440",1,1
"51.5232549","-0.1582697","0101000020E6100000424FB9782E42C4BF627C3D04FAC24940",1,1
"41.6479121","-0.8891965","0101000020E61000001AF7E6374C74ECBF6217A0C8EED24440",1,1
"51.45230912","-0.12830612","0101000020E61000005169A3BE556CC0BF910AE743E5B94940",1,1
"41.4000578","2.1204586","0101000020E6100000F22C9CFFB2F600403EC10F1835B34440",1,1
"41.64784901","-0.88918454","0101000020E6100000EC14ED223374ECBF165963B7ECD24440",1,1
"51.5346988","-0.1383557","0101000020E6100000418B5BBBA3B5C1BFF09AA10271C44940",1,1
"51.61182937","-0.0012515","0101000020E6100000B4588AE42B8154BFEF70BF6C50CE4940",1,1
"51.50839035","-0.07725884","0101000020E61000004C7C203F3CC7B3BF0E6D5BEF12C14940",1,1
"46.500492","11.354738","0101000020E6100000014C1938A0B526406FF4311F10404740",1,1
"47.0707","15.43846","0101000020E6100000543541D47DE02E40E2E995B20C894740",1,1
"48.2159519","16.3702356","0101000020E6100000A0D0A1C2C75E30402901D64FA41B4840",1,1
"45.91943705","13.59752074","0101000020E6100000A4F6093DEE312B40883DFE1CB0F54640",1,1
"55.68308693","12.58872802","0101000020E6100000154750C26D2D294068567C646FD74B40",1,1
"51.61187141","-0.00112569","0101000020E6100000C65A116F7C7152BF59A767CD51CE4940",1,1
"42.0504977","12.6160693","0101000020E6100000A4236F6F6D3B2940F90269B576064540",1,1
"41.03460374","28.98050864","0101000020E6100000D53E3E9D02FB3C4045CF35E56D844440",1,1
"52.4013135","-1.986821","0101000020E6100000A41820D104CAFFBFBEF8A23D5E334A40",1,1
"48.87764962","2.35311074","0101000020E6100000B45441B92BD30240989F9FD256704840",1,1
"52.36399","4.89326","0101000020E6100000C24CDBBFB292134018096D39972E4A40",1,1
"50.9733","1.9073","0101000020E6100000A3923A014D84FE3F31992A18957C4940",1,1
"50.82466331","-0.14296201","0101000020E6100000499DC242944CC2BF9F543D918E694940",1,1
"48.9086259","2.2842163","0101000020E6100000C7EB0B321346024037667EDA4D744840",1,1
"50.13805556","4.82416667","0101000020E6100000B469F858F24B1340909DF9CDAB114940",1,1
"52.4015044","-1.9819418","0101000020E6100000BA34D99A08B6FFBF9D99057F64334A40",1,1
"51.17402874","0.48876814","0101000020E6100000AA1C282AFA47DF3F9A6EE19246964940",1,1
"55.9467987","-4.754196","0101000020E61000009818CBF44B0413C09A3226B330F94B40",1,1
"45.06878232","3.54951798","0101000020E6100000D64FC5AE69650C40B478EBDBCD884640",1,1
"49.87831567","0.80089102","0101000020E610000031EC5134E6A0E93F6F1BDBA56CF04840",1,1
"51.5393605","-0.1427157","0101000020E61000007C1810108244C2BF8A20CEC309C54940",1,1
"40.28281","-3.79202","0101000020E61000002E39EE940E560EC0AA7D3A1E33244440",1,1
"44.95","-0.583333","0101000020E6100000A3AEB5F7A9AAE2BF9A99999999794640",1,1
"48.58148286","7.74917813","0101000020E6100000EBE93C8D28FF1E403971C5076E4A4840",1,1
"52.4007855","-1.9869005","0101000020E61000002C7FBE2D58CAFFBF029B73F04C334A40",1,1
"51.54260158","-0.14851352","0101000020E6100000C6F8B4B37D02C3BFD16DF4F773C54940",1,1
"48.8246072","2.2894857","0101000020E61000000047F1E0DD500240E8058EBA8C694840",1,1
"48.8247289","2.289912","0101000020E61000005EBEF561BD51024074C872B790694840",1,1
"51.57166667","14.37944444","0101000020E6100000E8E5A88A46C22C407EEE995F2CC94940",1,1
"39.9838","-0.03778","0101000020E61000002BC1E270E657A3BF04E78C28EDFD4340",1,1
"51.22857191","2.91037363","0101000020E61000002BED3FF871480740FC1D27D8419D4940",1,1
"51.8939249","-8.4920035","0101000020E6100000FA08FCE1E7FB20C0404A91216CF24940",1,1
"51.6317102","-3.9432217","0101000020E61000002B0593D1B78B0FC05AC63CE1DBD04940",1,1
"51.47583897","-0.05314186","0101000020E6100000E2497FED6835ABBFFA27974AE8BC4940",1,1
"48.11002834","-1.67923567","0101000020E61000008DD3CE3826DEFABF72F79C68150E4840",1,1
"50.08092","14.4222","0101000020E61000000EBE30992AD82C40D1CB28965B0A4940",1,1
"53.9486832","-1.0503299","0101000020E6100000DA2CA8B926CEF0BFDF217B736EF94A40",1,1
"52.38111","9.74086","0101000020E610000041D47D00527B2340DB166536C8304A40",1,1
"40.37747122","16.43943637","0101000020E6100000ADD2E5E67E703040658A18FA50304440",1,1
"48.87669049","2.29805246","0101000020E6100000EE89015469620240D2A1DB6437704840",1,1
"45.96566735","12.97683387","0101000020E6100000DC8CAA9123F429405188DBFC9AFB4640",1,1
"43.71886911","10.40212154","0101000020E610000062A2DEDFE2CD2440FEC62AE703DC4540",1,1
"48.8855316","2.36720023","0101000020E61000002C7897AC06F002408BC9761959714840",1,1
"48.8831978","2.3697503","0101000020E6100000517D31A53FF50240177321A00C714840",1,1
"48.134","11.5676","0101000020E6100000516B9A779C222740FED478E926114840",1,1
"50.7306577","7.1468786","0101000020E6100000D7EDFD5767961C4009090731865D4940",1,1
"48.7596","1.93876833","0101000020E6100000B7EDBDF03105FF3F5305A3923A614840",1,1
"52.51281","13.38928","0101000020E610000048F949B54FC72A40E88711C2A3414A40",1,1
"40.28268671","-3.79201657","0101000020E61000001D5290C80C560EC05F3BFF132F244440",1,1
"40.42207333","-3.68399552","0101000020E61000008815A8A4D2780DC0926EB67F06364440",1,1
"33.74154298","10.92031548","0101000020E61000008034319733D72540D5D65FE1EADE4040",1,1
"49.9842434","8.58551276","0101000020E6100000702E1754C82B2140E4260FB0FBFD4840",1,1
"50.46409671","4.86603098","0101000020E6100000FAB041D3D0761340CBD05F85673B4940",1,1
"60.171238","24.733723","0101000020E6100000B1524145D5BB38408EEA7420EB154E40",1,1
"42.828624","-1.6887558","0101000020E610000094E23ECD2405FBBF2157EA59106A4540",1,1
"49.45650189","11.08119111","0101000020E6100000155A94E1912926405C0E68A76EBA4840",1,1
"37.99288097","23.73010985","0101000020E6100000CB3CA87AE8BA3740427C3FB916FF4240",1,1
"50.1333","8.91667","0101000020E6100000DA722EC555D52140454772F90F114940",1,1
"53.54294931","10.01639902","0101000020E6100000432CCD7365082440FAEAEC5C7FC54A40",1,1
"36.41666667","25.43333333","0101000020E6100000E59DE0EEEE6E3940DA7D5C5555354240",1,1
"40.85686326","8.61525613","0101000020E6100000ED06FAD9023B2140066CFFB1AD6D4440",1,1
"51.5132","-0.106958","0101000020E610000058AA0B789961BBBF5227A089B0C14940",1,1
"48.8622021","2.23786354","0101000020E6100000B2AFE9FF24E7014071056FA35C6E4840",1,1
"37.9878687","23.7550135","0101000020E6100000DB89929048C13740FB9E477B72FE4240",1,1
"56.02682214","12.58115565","0101000020E61000007045BD3B8D292940EB0D6BE86E034C40",1,1
"52.1401958","11.6757094","0101000020E610000017331D95F6592740AE049CEFF1114A40",1,1
"48.59145766","8.25069716","0101000020E6100000D7CCCE605B802040985575E2B44B4840",1,1
"51.4279","-0.1235","0101000020E610000004560E2DB29DBFBFADFA5C6DC5B64940",1,1
"45.80913","13.517819","0101000020E6100000AE7E6C921F092B40331B649291E74640",1,1
"51.5132","-0.106964","0101000020E61000009C6ED921FE61BBBF5227A089B0C14940",1,1
"38.3","23.633333","0101000020E6100000427A8A1C22A237406666666666264340",1,1
"53.1439","8.2139","0101000020E6100000933A014D846D20407CF2B0506B924A40",1,1
"39.91210758","32.80811365","0101000020E6100000C119A144706740405044F1F0BFF44340",1,1
"52.37528479","4.81806278","0101000020E61000000AB3D83FB24513403DDEFD5409304A40",1,1
"54.00764897","10.02857566","0101000020E6100000BF520A78A10E2440C1FF35A4FA004B40",1,1
"48.2065813","16.36726445","0101000020E6100000C2BB010B055E30408BBB8B41711A4840",1,1
"51.49524023","-0.18510973","0101000020E6100000E9BC42F6ACB1C7BFBBC1270864BF4940",1,1
"52.4608404","13.5484773","0101000020E61000005F324404D2182B40795677D1FC3A4A40",1,1
"48.85679763","2.33389147","0101000020E6100000C681804ACFAB0240F611748BAB6D4840",1,1
"51.918808","4.448451","0101000020E61000001A6F2BBD36CB1140CEA623809BF54940",1,1
